Row,SectorGroup,Sector,SectorANZSIC,FuelGroup,Fuel,TechnologyGroup,Technology,EndUseGroup,EndUse,Transport,TJ,PeriodEndDate,Period
2920,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,526.896559,2017-12-31,2017
2921,Residential,Residential,Z001,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Gas Water Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,2776.558979,2017-12-31,2017
2922,Residential,Residential,Z001,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Burner (Direct Heat),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,3784.202086,2017-12-31,2017
2923,Residential,Residential,Z001,Fossil Fuels,Natural Gas,Heat/Cooling Devices,"Cooking Appliances, Residential Only (Cooktops/Microwaves/Ovens/Uprights)  ",Heating/Cooling,"Intermediate Heat (100-300 C), Cooking",Non-Transport,261.53505,2017-12-31,2017
2924,Residential,Residential,Z001,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Recreational Marine)  ,Mobile Motive Power,"Motive Power, Mobile",Non-Transport,3228.600258,2017-12-31,2017
2925,Commercial,"Education and Training: Pre-School, Primary and Secondary",P80,Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,13.486647,2017-12-31,2017
2926,Commercial,Education and Training: Tertiary Education and Other Education,P81-P82,Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,13.486647,2017-12-31,2017
2927,"Agriculture, Forestry and Fishing",Forestry and Logging,A03,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,1596.033531,2017-12-31,2017
2928,Industrial,Mining,B,Fossil Fuels,Diesel,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,457.160057,2017-12-31,2017
2929,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,42.754925,2017-12-31,2017
2930,"Agriculture, Forestry and Fishing",Forestry and Logging,A03,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,186.547621,2017-12-31,2017
2931,"Agriculture, Forestry and Fishing",Forestry and Logging,A03,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,4.129961,2017-12-31,2017
2932,"Agriculture, Forestry and Fishing",Forestry and Logging,A03,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,35.894227,2017-12-31,2017
2933,Industrial,Meat and Meat Product Manufacturing and Seafood,C111-C112,Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,46.276807,2017-12-31,2017
2934,Industrial,Meat and Meat Product Manufacturing and Seafood,C111-C112,Electricity,Electricity,Heat/Cooling Devices,Refrigeration Systems,Heating/Cooling,Refrigeration,Non-Transport,1671.292683,2017-12-31,2017
2935,Industrial,Meat and Meat Product Manufacturing and Seafood,C111-C112,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,1049.492568,2017-12-31,2017
2936,Industrial,Meat and Meat Product Manufacturing and Seafood,C111-C112,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,167.068807,2017-12-31,2017
2937,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Electronics and Lights,Air Compressors,Electronics and Lighting,Compressed Air,Non-Transport,218.766527,2017-12-31,2017
2938,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Electronics and Lights,Fan Systems,Electronics and Lighting,Fans,Non-Transport,1155.907703,2017-12-31,2017
2939,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Stationary Motors,"Pump Systems (for Fluids, etc.)",Stationary Motive Power,Pumping,Non-Transport,1028.478893,2017-12-31,2017
2940,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Heat/Cooling Devices,Refrigeration Systems,Heating/Cooling,Refrigeration,Non-Transport,920.290789,2017-12-31,2017
2941,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,170.437177,2017-12-31,2017
2942,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,241.955383,2017-12-31,2017
2943,Industrial,Dairy Product Manufacturing,C113,Electricity,Electricity,Heat/Cooling Devices,HVAC,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,215.441142,2017-12-31,2017
2944,Industrial,"Textile, Leather, Clothing and Footwear Manufacturing",C13,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,180.119447,2017-12-31,2017
2945,Industrial,"Textile, Leather, Clothing and Footwear Manufacturing",C13,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,6.067066,2017-12-31,2017
2946,Industrial,"Textile, Leather, Clothing and Footwear Manufacturing",C13,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,38.404431,2017-12-31,2017
2947,Industrial,"Textile, Leather, Clothing and Footwear Manufacturing",C13,Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,80.236313,2017-12-31,2017
2948,Industrial,"Textile, Leather, Clothing and Footwear Manufacturing",C13,Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,29.63226,2017-12-31,2017
2949,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Heat/Cooling Devices,Hot Water Cylinder,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,11.894522,2017-12-31,2017
2950,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Cooling),Heating/Cooling,Space Cooling,Non-Transport,711.24275,2017-12-31,2017
2951,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,84.08958,2017-12-31,2017
2952,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,672.523459,2017-12-31,2017
2953,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,282.846769,2017-12-31,2017
2954,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Heating),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,402.564721,2017-12-31,2017
2955,Commercial,Information Media and Telecommunications,J,Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,115.219559,2017-12-31,2017
2956,"Agriculture, Forestry and Fishing","Fishing, Hunting and Trapping",A04,Fossil Fuels,Petrol,Mobile Motors,Internal Combustion Engine (Sea Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,76.689419,2017-12-31,2017
2957,Industrial,Mining,B,Fossil Fuels,Petrol,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,2.121987,2017-12-31,2017
2958,Industrial,Mining,B,Fossil Fuels,Petrol,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,0.001571,2017-12-31,2017
2959,Industrial,Wood Product Manufacturing,C14,Fossil Fuels,Fuel Oil,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,51.841726,2017-12-31,2017
2960,Industrial,Dairy Product Manufacturing,C113,Fossil Fuels,LPG,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,394.21,2017-12-31,2017
2961,Industrial,"Pulp, Paper and Converted Paper Product Manufacturing",C15,Renewables,Geothermal,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,4274.878991,2017-12-31,2017
2962,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Fossil Fuels,Coal,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,18.854608,2017-12-31,2017
2963,"Agriculture, Forestry and Fishing",Indoor Cropping,"A0111, A0114, A0122",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,1314.146085,2017-12-31,2017
2964,Industrial,Meat and Meat Product Manufacturing and Seafood,C111-C112,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,1648.485451,2017-12-31,2017
2965,Industrial,Meat and Meat Product Manufacturing and Seafood,C111-C112,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,965.0324,2017-12-31,2017
2966,Commercial,Health Care and Social Assistance,Q,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,1505.950739,2017-12-31,2017
2967,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Hot Water Cylinder,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,43.733504,2017-12-31,2017
2968,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,762.488676,2017-12-31,2017
2969,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Burner (Direct Heat),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,231.259842,2017-12-31,2017
2970,Residential,Residential,Z001,Fossil Fuels,Petrol,Mobile Motors,Internal Combustion Engine (Recreational Marine)  ,Mobile Motive Power,"Motive Power, Mobile",Non-Transport,12935.23133,2017-12-31,2017
2971,Industrial,Mining,B,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,3990.670245,2017-12-31,2017
2972,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,20.11137,2017-12-31,2017
2973,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,910.948886,2017-12-31,2017
2974,"Agriculture, Forestry and Fishing",Indoor Cropping,"A0111, A0114, A0122",Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,234.490646,2017-12-31,2017
2975,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,172.300751,2017-12-31,2017
2976,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,213.604874,2017-12-31,2017
2977,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,213.619467,2017-12-31,2017
2978,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,268.195861,2017-12-31,2017
2979,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Heating),Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,5.53131,2017-12-31,2017
2980,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,1504.064514,2017-12-31,2017
2981,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Stationary Motors,"Pump Systems (for Fluids, etc.)",Stationary Motive Power,Pumping,Non-Transport,424.223753,2017-12-31,2017
2982,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Electronics and Lights,Refiners,Electronics and Lighting,Refiners,Non-Transport,500.677399,2017-12-31,2017
2983,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Electronics and Lights,Air Compressors,Electronics and Lighting,Compressed Air,Non-Transport,253.39542,2017-12-31,2017
2984,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Electronics and Lights,Fan Systems,Electronics and Lighting,Fans,Non-Transport,2247.748735,2017-12-31,2017
2985,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,17.042059,2017-12-31,2017
2986,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,23.043364,2017-12-31,2017
2987,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Heat/Cooling Devices,Burner (Direct Heat),Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,4.955026,2017-12-31,2017
2988,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,407.302944,2017-12-31,2017
2989,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,8.760197,2017-12-31,2017
2990,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,34.676703,2017-12-31,2017
2991,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Heat/Cooling Devices,Electric Furnace,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,84.096278,2017-12-31,2017
2992,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Heat/Cooling Devices,Hot Water Cylinder,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,10.047846,2017-12-31,2017
2993,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Cooling),Heating/Cooling,Space Cooling,Non-Transport,332.746837,2017-12-31,2017
2994,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,364.452674,2017-12-31,2017
2995,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,334.595506,2017-12-31,2017
2996,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,807.811387,2017-12-31,2017
2997,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Heating),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,190.984769,2017-12-31,2017
2998,Commercial,"Arts, Recreational and Other Services","R, S",Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,238.67471,2017-12-31,2017
